video,ds_idx,frame_t,iou,gt_area,pred_area,area_ratio,center_err,w_err,h_err,gt_ar,pred_ar,size_cat,err_type,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
pygmy_seahorse_1,4576,4,0.7568,0.009884,0.011088,1.122,0.0081,0.0027,0.0107,0.617,0.589,tiny,good,0.3502,0.2531,0.4283,0.3796,0.3569,0.2466,0.4377,0.3838
pygmy_seahorse_1,4577,0,0.7895,0.009087,0.01007,1.108,0.0075,0.005,0.0045,0.558,0.576,tiny,good,0.359,0.2441,0.4302,0.3718,0.364,0.2413,0.4402,0.3735
pygmy_seahorse_1,4577,1,0.7413,0.009166,0.01034,1.128,0.01,0.0065,0.0044,0.553,0.583,tiny,good,0.3546,0.2464,0.4258,0.3751,0.3613,0.2452,0.439,0.3784
pygmy_seahorse_1,4577,2,0.7505,0.009631,0.010986,1.141,0.0083,0.0038,0.0108,0.623,0.602,tiny,good,0.3496,0.252,0.4271,0.3763,0.356,0.2467,0.4373,0.3818
pygmy_seahorse_1,4577,3,0.7568,0.009884,0.011088,1.122,0.0081,0.0027,0.0107,0.617,0.589,tiny,good,0.3502,0.2531,0.4283,0.3796,0.3569,0.2466,0.4377,0.3838
pygmy_seahorse_1,4577,4,0.7092,0.010321,0.011026,1.068,0.0125,0.0032,0.0035,0.591,0.599,small,good,0.3446,0.2486,0.4227,0.3807,0.3552,0.2494,0.4365,0.385
pygmy_seahorse_1,4578,0,0.7413,0.009166,0.01034,1.128,0.01,0.0065,0.0044,0.553,0.583,tiny,good,0.3546,0.2464,0.4258,0.3751,0.3613,0.2452,0.439,0.3784
pygmy_seahorse_1,4578,1,0.7505,0.009631,0.010986,1.141,0.0083,0.0038,0.0108,0.623,0.602,tiny,good,0.3496,0.252,0.4271,0.3763,0.356,0.2467,0.4373,0.3818
pygmy_seahorse_1,4578,2,0.7568,0.009884,0.011088,1.122,0.0081,0.0027,0.0107,0.617,0.589,tiny,good,0.3502,0.2531,0.4283,0.3796,0.3569,0.2466,0.4377,0.3838
pygmy_seahorse_1,4578,3,0.7092,0.010321,0.011026,1.068,0.0125,0.0032,0.0035,0.591,0.599,small,good,0.3446,0.2486,0.4227,0.3807,0.3552,0.2494,0.4365,0.385
pygmy_seahorse_1,4578,4,0.744,0.00973,0.011119,1.143,0.0098,0.0031,0.0125,0.597,0.566,tiny,good,0.3477,0.243,0.4239,0.3707,0.3542,0.2422,0.4336,0.3823
pygmy_seahorse_1,4579,0,0.7505,0.009631,0.010986,1.141,0.0083,0.0038,0.0108,0.623,0.602,tiny,good,0.3496,0.252,0.4271,0.3763,0.356,0.2467,0.4373,0.3818
pygmy_seahorse_1,4579,1,0.7568,0.009884,0.011088,1.122,0.0081,0.0027,0.0107,0.617,0.589,tiny,good,0.3502,0.2531,0.4283,0.3796,0.3569,0.2466,0.4377,0.3838
pygmy_seahorse_1,4579,2,0.7092,0.010321,0.011026,1.068,0.0125,0.0032,0.0035,0.591,0.599,small,good,0.3446,0.2486,0.4227,0.3807,0.3552,0.2494,0.4365,0.385
pygmy_seahorse_1,4579,3,0.744,0.00973,0.011119,1.143,0.0098,0.0031,0.0125,0.597,0.566,tiny,good,0.3477,0.243,0.4239,0.3707,0.3542,0.2422,0.4336,0.3823
pygmy_seahorse_1,4579,4,0.7536,0.010481,0.010681,1.019,0.01,-0.0024,0.0066,0.611,0.564,small,good,0.3452,0.2385,0.4252,0.3695,0.3542,0.2413,0.4319,0.3789
pygmy_seahorse_1,4580,0,0.7568,0.009884,0.011088,1.122,0.0081,0.0027,0.0107,0.617,0.589,tiny,good,0.3502,0.2531,0.4283,0.3796,0.3569,0.2466,0.4377,0.3838
pygmy_seahorse_1,4580,1,0.7092,0.010321,0.011026,1.068,0.0125,0.0032,0.0035,0.591,0.599,small,good,0.3446,0.2486,0.4227,0.3807,0.3552,0.2494,0.4365,0.385
pygmy_seahorse_1,4580,2,0.744,0.00973,0.011119,1.143,0.0098,0.0031,0.0125,0.597,0.566,tiny,good,0.3477,0.243,0.4239,0.3707,0.3542,0.2422,0.4336,0.3823
pygmy_seahorse_1,4580,3,0.7536,0.010481,0.010681,1.019,0.01,-0.0024,0.0066,0.611,0.564,small,good,0.3452,0.2385,0.4252,0.3695,0.3542,0.2413,0.4319,0.3789
pygmy_seahorse_1,4580,4,0.7965,0.010894,0.011101,1.019,0.0081,-0.0021,0.0059,0.635,0.592,small,good,0.3408,0.234,0.4239,0.3651,0.3489,0.2351,0.4299,0.3721
pygmy_seahorse_1,4581,0,0.7092,0.010321,0.011026,1.068,0.0125,0.0032,0.0035,0.591,0.599,small,good,0.3446,0.2486,0.4227,0.3807,0.3552,0.2494,0.4365,0.385
pygmy_seahorse_1,4581,1,0.744,0.00973,0.011119,1.143,0.0098,0.0031,0.0125,0.597,0.566,tiny,good,0.3477,0.243,0.4239,0.3707,0.3542,0.2422,0.4336,0.3823
pygmy_seahorse_1,4581,2,0.7536,0.010481,0.010681,1.019,0.01,-0.0024,0.0066,0.611,0.564,small,good,0.3452,0.2385,0.4252,0.3695,0.3542,0.2413,0.4319,0.3789
pygmy_seahorse_1,4581,3,0.7965,0.010894,0.011101,1.019,0.0081,-0.0021,0.0059,0.635,0.592,small,good,0.3408,0.234,0.4239,0.3651,0.3489,0.2351,0.4299,0.3721
pygmy_seahorse_1,4581,4,0.7112,0.01101,0.011144,1.012,0.0128,0.0034,-0.0044,0.528,0.568,small,good,0.342,0.2184,0.4183,0.3628,0.3489,0.2301,0.4285,0.3701
pygmy_seahorse_1,4582,0,0.744,0.00973,0.011119,1.143,0.0098,0.0031,0.0125,0.597,0.566,tiny,good,0.3477,0.243,0.4239,0.3707,0.3542,0.2422,0.4336,0.3823
pygmy_seahorse_1,4582,1,0.7536,0.010481,0.010681,1.019,0.01,-0.0024,0.0066,0.611,0.564,small,good,0.3452,0.2385,0.4252,0.3695,0.3542,0.2413,0.4319,0.3789
pygmy_seahorse_1,4582,2,0.7965,0.010894,0.011101,1.019,0.0081,-0.0021,0.0059,0.635,0.592,small,good,0.3408,0.234,0.4239,0.3651,0.3489,0.2351,0.4299,0.3721
pygmy_seahorse_1,4582,3,0.7112,0.01101,0.011144,1.012,0.0128,0.0034,-0.0044,0.528,0.568,small,good,0.342,0.2184,0.4183,0.3628,0.3489,0.2301,0.4285,0.3701
pygmy_seahorse_1,4582,4,0.7459,0.011886,0.011437,0.962,0.008,0.0053,-0.0152,0.505,0.599,small,good,0.3345,0.1982,0.412,0.3516,0.3398,0.2051,0.4226,0.3433
pygmy_seahorse_1,4583,0,0.7536,0.010481,0.010681,1.019,0.01,-0.0024,0.0066,0.611,0.564,small,good,0.3452,0.2385,0.4252,0.3695,0.3542,0.2413,0.4319,0.3789
pygmy_seahorse_1,4583,1,0.7965,0.010894,0.011101,1.019,0.0081,-0.0021,0.0059,0.635,0.592,small,good,0.3408,0.234,0.4239,0.3651,0.3489,0.2351,0.4299,0.3721
pygmy_seahorse_1,4583,2,0.7112,0.01101,0.011144,1.012,0.0128,0.0034,-0.0044,0.528,0.568,small,good,0.342,0.2184,0.4183,0.3628,0.3489,0.2301,0.4285,0.3701
pygmy_seahorse_1,4583,3,0.7459,0.011886,0.011437,0.962,0.008,0.0053,-0.0152,0.505,0.599,small,good,0.3345,0.1982,0.412,0.3516,0.3398,0.2051,0.4226,0.3433
pygmy_seahorse_1,4583,4,0.7064,0.013529,0.011466,0.848,0.0109,-0.0047,-0.0161,0.575,0.608,small,good,0.3338,0.1893,0.422,0.3427,0.3467,0.1942,0.4302,0.3315
pygmy_seahorse_1,4584,0,0.7965,0.010894,0.011101,1.019,0.0081,-0.0021,0.0059,0.635,0.592,small,good,0.3408,0.234,0.4239,0.3651,0.3489,0.2351,0.4299,0.3721
pygmy_seahorse_1,4584,1,0.7112,0.01101,0.011144,1.012,0.0128,0.0034,-0.0044,0.528,0.568,small,good,0.342,0.2184,0.4183,0.3628,0.3489,0.2301,0.4285,0.3701
pygmy_seahorse_1,4584,2,0.7459,0.011886,0.011437,0.962,0.008,0.0053,-0.0152,0.505,0.599,small,good,0.3345,0.1982,0.412,0.3516,0.3398,0.2051,0.4226,0.3433
pygmy_seahorse_1,4584,3,0.7064,0.013529,0.011466,0.848,0.0109,-0.0047,-0.0161,0.575,0.608,small,good,0.3338,0.1893,0.422,0.3427,0.3467,0.1942,0.4302,0.3315
pygmy_seahorse_1,4584,4,0.6868,0.013526,0.011173,0.826,0.012,-0.0056,-0.0184,0.543,0.574,small,good,0.337,0.1758,0.4227,0.3337,0.3506,0.1798,0.4307,0.3193
pygmy_seahorse_1,4585,0,0.7112,0.01101,0.011144,1.012,0.0128,0.0034,-0.0044,0.528,0.568,small,good,0.342,0.2184,0.4183,0.3628,0.3489,0.2301,0.4285,0.3701
pygmy_seahorse_1,4585,1,0.7459,0.011886,0.011437,0.962,0.008,0.0053,-0.0152,0.505,0.599,small,good,0.3345,0.1982,0.412,0.3516,0.3398,0.2051,0.4226,0.3433
pygmy_seahorse_1,4585,2,0.7064,0.013529,0.011466,0.848,0.0109,-0.0047,-0.0161,0.575,0.608,small,good,0.3338,0.1893,0.422,0.3427,0.3467,0.1942,0.4302,0.3315
pygmy_seahorse_1,4585,3,0.6868,0.013526,0.011173,0.826,0.012,-0.0056,-0.0184,0.543,0.574,small,good,0.337,0.1758,0.4227,0.3337,0.3506,0.1798,0.4307,0.3193
pygmy_seahorse_1,4585,4,0.6727,0.012746,0.009072,0.712,0.0168,-0.014,-0.022,0.526,0.508,small,good,0.3351,0.1669,0.417,0.3225,0.3489,0.1625,0.4167,0.2961
pygmy_seahorse_1,4586,0,0.7459,0.011886,0.011437,0.962,0.008,0.0053,-0.0152,0.505,0.599,small,good,0.3345,0.1982,0.412,0.3516,0.3398,0.2051,0.4226,0.3433
pygmy_seahorse_1,4586,1,0.7064,0.013529,0.011466,0.848,0.0109,-0.0047,-0.0161,0.575,0.608,small,good,0.3338,0.1893,0.422,0.3427,0.3467,0.1942,0.4302,0.3315
pygmy_seahorse_1,4586,2,0.6868,0.013526,0.011173,0.826,0.012,-0.0056,-0.0184,0.543,0.574,small,good,0.337,0.1758,0.4227,0.3337,0.3506,0.1798,0.4307,0.3193
pygmy_seahorse_1,4586,3,0.6727,0.012746,0.009072,0.712,0.0168,-0.014,-0.022,0.526,0.508,small,good,0.3351,0.1669,0.417,0.3225,0.3489,0.1625,0.4167,0.2961
pygmy_seahorse_1,4586,4,0.8335,0.008912,0.008875,0.996,0.0025,0.0058,-0.0138,0.402,0.486,tiny,good,0.3357,0.1534,0.3956,0.3024,0.3345,0.1622,0.4001,0.2974
pygmy_seahorse_1,4587,0,0.7064,0.013529,0.011466,0.848,0.0109,-0.0047,-0.0161,0.575,0.608,small,good,0.3338,0.1893,0.422,0.3427,0.3467,0.1942,0.4302,0.3315
pygmy_seahorse_1,4587,1,0.6868,0.013526,0.011173,0.826,0.012,-0.0056,-0.0184,0.543,0.574,small,good,0.337,0.1758,0.4227,0.3337,0.3506,0.1798,0.4307,0.3193
pygmy_seahorse_1,4587,2,0.6727,0.012746,0.009072,0.712,0.0168,-0.014,-0.022,0.526,0.508,small,good,0.3351,0.1669,0.417,0.3225,0.3489,0.1625,0.4167,0.2961
pygmy_seahorse_1,4587,3,0.8335,0.008912,0.008875,0.996,0.0025,0.0058,-0.0138,0.402,0.486,tiny,good,0.3357,0.1534,0.3956,0.3024,0.3345,0.1622,0.4001,0.2974
pygmy_seahorse_1,4587,4,0.8069,0.006935,0.008346,1.204,0.0059,0.0106,0.001,0.433,0.513,tiny,good,0.3338,0.159,0.3886,0.2856,0.3342,0.1569,0.3997,0.2844
pygmy_seahorse_1,4588,0,0.6868,0.013526,0.011173,0.826,0.012,-0.0056,-0.0184,0.543,0.574,small,good,0.337,0.1758,0.4227,0.3337,0.3506,0.1798,0.4307,0.3193
pygmy_seahorse_1,4588,1,0.6727,0.012746,0.009072,0.712,0.0168,-0.014,-0.022,0.526,0.508,small,good,0.3351,0.1669,0.417,0.3225,0.3489,0.1625,0.4167,0.2961
pygmy_seahorse_1,4588,2,0.8335,0.008912,0.008875,0.996,0.0025,0.0058,-0.0138,0.402,0.486,tiny,good,0.3357,0.1534,0.3956,0.3024,0.3345,0.1622,0.4001,0.2974
pygmy_seahorse_1,4588,3,0.8069,0.006935,0.008346,1.204,0.0059,0.0106,0.001,0.433,0.513,tiny,good,0.3338,0.159,0.3886,0.2856,0.3342,0.1569,0.3997,0.2844
pygmy_seahorse_1,4588,4,0.5135,0.005132,0.009656,1.882,0.0162,0.026,0.0204,0.357,0.491,tiny,good,0.3313,0.1747,0.3742,0.2945,0.3281,0.1774,0.397,0.3176
pygmy_seahorse_1,4589,0,0.6727,0.012746,0.009072,0.712,0.0168,-0.014,-0.022,0.526,0.508,small,good,0.3351,0.1669,0.417,0.3225,0.3489,0.1625,0.4167,0.2961
pygmy_seahorse_1,4589,1,0.8335,0.008912,0.008875,0.996,0.0025,0.0058,-0.0138,0.402,0.486,tiny,good,0.3357,0.1534,0.3956,0.3024,0.3345,0.1622,0.4001,0.2974
pygmy_seahorse_1,4589,2,0.8069,0.006935,0.008346,1.204,0.0059,0.0106,0.001,0.433,0.513,tiny,good,0.3338,0.159,0.3886,0.2856,0.3342,0.1569,0.3997,0.2844
pygmy_seahorse_1,4589,3,0.5135,0.005132,0.009656,1.882,0.0162,0.026,0.0204,0.357,0.491,tiny,good,0.3313,0.1747,0.3742,0.2945,0.3281,0.1774,0.397,0.3176
pygmy_seahorse_1,4589,4,0.6372,0.00511,0.007871,1.54,0.0092,0.0171,0.0124,0.37,0.466,tiny,good,0.3225,0.1926,0.366,0.3102,0.323,0.1879,0.3835,0.3179
pygmy_seahorse_1,4590,0,0.8335,0.008912,0.008875,0.996,0.0025,0.0058,-0.0138,0.402,0.486,tiny,good,0.3357,0.1534,0.3956,0.3024,0.3345,0.1622,0.4001,0.2974
pygmy_seahorse_1,4590,1,0.8069,0.006935,0.008346,1.204,0.0059,0.0106,0.001,0.433,0.513,tiny,good,0.3338,0.159,0.3886,0.2856,0.3342,0.1569,0.3997,0.2844
pygmy_seahorse_1,4590,2,0.5135,0.005132,0.009656,1.882,0.0162,0.026,0.0204,0.357,0.491,tiny,good,0.3313,0.1747,0.3742,0.2945,0.3281,0.1774,0.397,0.3176
pygmy_seahorse_1,4590,3,0.6372,0.00511,0.007871,1.54,0.0092,0.0171,0.0124,0.37,0.466,tiny,good,0.3225,0.1926,0.366,0.3102,0.323,0.1879,0.3835,0.3179
pygmy_seahorse_1,4590,4,0.6857,0.005714,0.008332,1.458,0.0062,0.017,0.0088,0.391,0.495,tiny,good,0.32,0.196,0.3672,0.3169,0.3176,0.1903,0.3818,0.3201
pygmy_seahorse_1,4591,0,0.8069,0.006935,0.008346,1.204,0.0059,0.0106,0.001,0.433,0.513,tiny,good,0.3338,0.159,0.3886,0.2856,0.3342,0.1569,0.3997,0.2844
pygmy_seahorse_1,4591,1,0.5135,0.005132,0.009656,1.882,0.0162,0.026,0.0204,0.357,0.491,tiny,good,0.3313,0.1747,0.3742,0.2945,0.3281,0.1774,0.397,0.3176
pygmy_seahorse_1,4591,2,0.6372,0.00511,0.007871,1.54,0.0092,0.0171,0.0124,0.37,0.466,tiny,good,0.3225,0.1926,0.366,0.3102,0.323,0.1879,0.3835,0.3179
pygmy_seahorse_1,4591,3,0.6857,0.005714,0.008332,1.458,0.0062,0.017,0.0088,0.391,0.495,tiny,good,0.32,0.196,0.3672,0.3169,0.3176,0.1903,0.3818,0.3201
pygmy_seahorse_1,4591,4,0.7455,0.00954,0.009006,0.944,0.008,0.0059,-0.0214,0.399,0.508,tiny,good,0.3168,0.1982,0.3786,0.3527,0.3191,0.2028,0.3867,0.3359
pygmy_seahorse_1,4592,0,0.5135,0.005132,0.009656,1.882,0.0162,0.026,0.0204,0.357,0.491,tiny,good,0.3313,0.1747,0.3742,0.2945,0.3281,0.1774,0.397,0.3176
pygmy_seahorse_1,4592,1,0.6372,0.00511,0.007871,1.54,0.0092,0.0171,0.0124,0.37,0.466,tiny,good,0.3225,0.1926,0.366,0.3102,0.323,0.1879,0.3835,0.3179
pygmy_seahorse_1,4592,2,0.6857,0.005714,0.008332,1.458,0.0062,0.017,0.0088,0.391,0.495,tiny,good,0.32,0.196,0.3672,0.3169,0.3176,0.1903,0.3818,0.3201
pygmy_seahorse_1,4592,3,0.7455,0.00954,0.009006,0.944,0.008,0.0059,-0.0214,0.399,0.508,tiny,good,0.3168,0.1982,0.3786,0.3527,0.3191,0.2028,0.3867,0.3359
pygmy_seahorse_1,4592,4,0.749,0.010513,0.00993,0.945,0.0122,0.0062,-0.0207,0.44,0.555,small,good,0.3099,0.2004,0.3779,0.355,0.3123,0.2,0.3865,0.3337
pygmy_seahorse_1,4593,0,0.6372,0.00511,0.007871,1.54,0.0092,0.0171,0.0124,0.37,0.466,tiny,good,0.3225,0.1926,0.366,0.3102,0.323,0.1879,0.3835,0.3179
pygmy_seahorse_1,4593,1,0.6857,0.005714,0.008332,1.458,0.0062,0.017,0.0088,0.391,0.495,tiny,good,0.32,0.196,0.3672,0.3169,0.3176,0.1903,0.3818,0.3201
pygmy_seahorse_1,4593,2,0.7455,0.00954,0.009006,0.944,0.008,0.0059,-0.0214,0.399,0.508,tiny,good,0.3168,0.1982,0.3786,0.3527,0.3191,0.2028,0.3867,0.3359
pygmy_seahorse_1,4593,3,0.749,0.010513,0.00993,0.945,0.0122,0.0062,-0.0207,0.44,0.555,small,good,0.3099,0.2004,0.3779,0.355,0.3123,0.2,0.3865,0.3337
pygmy_seahorse_1,4593,4,0.7395,0.010665,0.010177,0.954,0.0181,0.0042,-0.0149,0.467,0.548,small,good,0.3036,0.1937,0.3742,0.3449,0.3018,0.1831,0.3765,0.3193
pygmy_seahorse_1,4594,0,0.6857,0.005714,0.008332,1.458,0.0062,0.017,0.0088,0.391,0.495,tiny,good,0.32,0.196,0.3672,0.3169,0.3176,0.1903,0.3818,0.3201
pygmy_seahorse_1,4594,1,0.7455,0.00954,0.009006,0.944,0.008,0.0059,-0.0214,0.399,0.508,tiny,good,0.3168,0.1982,0.3786,0.3527,0.3191,0.2028,0.3867,0.3359
pygmy_seahorse_1,4594,2,0.749,0.010513,0.00993,0.945,0.0122,0.0062,-0.0207,0.44,0.555,small,good,0.3099,0.2004,0.3779,0.355,0.3123,0.2,0.3865,0.3337
pygmy_seahorse_1,4594,3,0.7395,0.010665,0.010177,0.954,0.0181,0.0042,-0.0149,0.467,0.548,small,good,0.3036,0.1937,0.3742,0.3449,0.3018,0.1831,0.3765,0.3193
pygmy_seahorse_1,4594,4,0.7848,0.010987,0.009908,0.902,0.0164,1e-04,-0.0148,0.503,0.56,small,good,0.2961,0.1982,0.3704,0.346,0.2957,0.1892,0.3701,0.3223
pygmy_seahorse_1,4595,0,0.7455,0.00954,0.009006,0.944,0.008,0.0059,-0.0214,0.399,0.508,tiny,good,0.3168,0.1982,0.3786,0.3527,0.3191,0.2028,0.3867,0.3359
pygmy_seahorse_1,4595,1,0.749,0.010513,0.00993,0.945,0.0122,0.0062,-0.0207,0.44,0.555,small,good,0.3099,0.2004,0.3779,0.355,0.3123,0.2,0.3865,0.3337
pygmy_seahorse_1,4595,2,0.7395,0.010665,0.010177,0.954,0.0181,0.0042,-0.0149,0.467,0.548,small,good,0.3036,0.1937,0.3742,0.3449,0.3018,0.1831,0.3765,0.3193
pygmy_seahorse_1,4595,3,0.7848,0.010987,0.009908,0.902,0.0164,1e-04,-0.0148,0.503,0.56,small,good,0.2961,0.1982,0.3704,0.346,0.2957,0.1892,0.3701,0.3223
pygmy_seahorse_1,4595,4,0.7513,0.010894,0.010047,0.922,0.0182,0.0022,-0.0155,0.499,0.574,small,good,0.2979,0.196,0.3716,0.3438,0.2971,0.1855,0.373,0.3179
pygmy_seahorse_1,4596,0,0.749,0.010513,0.00993,0.945,0.0122,0.0062,-0.0207,0.44,0.555,small,good,0.3099,0.2004,0.3779,0.355,0.3123,0.2,0.3865,0.3337
pygmy_seahorse_1,4596,1,0.7395,0.010665,0.010177,0.954,0.0181,0.0042,-0.0149,0.467,0.548,small,good,0.3036,0.1937,0.3742,0.3449,0.3018,0.1831,0.3765,0.3193
pygmy_seahorse_1,4596,2,0.7848,0.010987,0.009908,0.902,0.0164,1e-04,-0.0148,0.503,0.56,small,good,0.2961,0.1982,0.3704,0.346,0.2957,0.1892,0.3701,0.3223
pygmy_seahorse_1,4596,3,0.7513,0.010894,0.010047,0.922,0.0182,0.0022,-0.0155,0.499,0.574,small,good,0.2979,0.196,0.3716,0.3438,0.2971,0.1855,0.373,0.3179
pygmy_seahorse_1,4596,4,0.7127,0.01121,0.00895,0.798,0.0168,-0.001,-0.0291,0.476,0.58,small,good,0.2961,0.206,0.3691,0.3595,0.2925,0.2043,0.3645,0.3286
stick_insect_1,6684,0,0.5205,0.112787,0.179822,1.594,0.0808,0.027,0.2288,0.351,0.284,medium,good,0.4743,0.3539,0.6734,0.9205,0.4966,0.167,0.7227,0.9624
stick_insect_1,6684,1,0.5975,0.132904,0.147984,1.113,0.0721,-0.0433,0.2118,0.404,0.24,medium,good,0.4724,0.3393,0.7042,0.9127,0.521,0.1665,0.7095,0.9517
stick_insect_1,6684,2,0.7856,0.175074,0.193263,1.104,0.0175,-0.0199,0.1259,0.409,0.318,large,good,0.4819,0.2206,0.7496,0.8746,0.4841,0.142,0.7319,0.9219
stick_insect_1,6684,3,0.8162,0.156081,0.191231,1.225,0.02,0.0204,0.0863,0.297,0.291,large,good,0.48,0.1344,0.6954,0.8589,0.4751,0.072,0.7109,0.8828
stick_insect_1,6684,4,0.8172,0.129923,0.158926,1.223,0.0392,0.0188,0.0764,0.325,0.316,medium,good,0.4768,0.2004,0.6822,0.8331,0.4756,0.1239,0.6997,0.833
stick_insect_1,6685,0,0.5975,0.132904,0.147984,1.113,0.0721,-0.0433,0.2118,0.404,0.24,medium,good,0.4724,0.3393,0.7042,0.9127,0.521,0.1665,0.7095,0.9517
stick_insect_1,6685,1,0.7856,0.175074,0.193263,1.104,0.0175,-0.0199,0.1259,0.409,0.318,large,good,0.4819,0.2206,0.7496,0.8746,0.4841,0.142,0.7319,0.9219
stick_insect_1,6685,2,0.8162,0.156081,0.191231,1.225,0.02,0.0204,0.0863,0.297,0.291,large,good,0.48,0.1344,0.6954,0.8589,0.4751,0.072,0.7109,0.8828
stick_insect_1,6685,3,0.8172,0.129923,0.158926,1.223,0.0392,0.0188,0.0764,0.325,0.316,medium,good,0.4768,0.2004,0.6822,0.8331,0.4756,0.1239,0.6997,0.833
stick_insect_1,6685,4,0.8196,0.140437,0.162497,1.157,0.0427,0.017,0.0469,0.304,0.308,medium,good,0.4812,0.1467,0.6878,0.8264,0.4731,0.0805,0.6968,0.8071
stick_insect_1,6686,0,0.7856,0.175074,0.193263,1.104,0.0175,-0.0199,0.1259,0.409,0.318,large,good,0.4819,0.2206,0.7496,0.8746,0.4841,0.142,0.7319,0.9219
stick_insect_1,6686,1,0.8162,0.156081,0.191231,1.225,0.02,0.0204,0.0863,0.297,0.291,large,good,0.48,0.1344,0.6954,0.8589,0.4751,0.072,0.7109,0.8828
stick_insect_1,6686,2,0.8172,0.129923,0.158926,1.223,0.0392,0.0188,0.0764,0.325,0.316,medium,good,0.4768,0.2004,0.6822,0.8331,0.4756,0.1239,0.6997,0.833
stick_insect_1,6686,3,0.8196,0.140437,0.162497,1.157,0.0427,0.017,0.0469,0.304,0.308,medium,good,0.4812,0.1467,0.6878,0.8264,0.4731,0.0805,0.6968,0.8071
stick_insect_1,6686,4,0.7526,0.177802,0.207581,1.167,0.0534,-0.008,0.1288,0.438,0.354,large,good,0.4888,0.1792,0.7678,0.8163,0.4775,0.0636,0.7485,0.8296
stick_insect_1,6687,0,0.8162,0.156081,0.191231,1.225,0.02,0.0204,0.0863,0.297,0.291,large,good,0.48,0.1344,0.6954,0.8589,0.4751,0.072,0.7109,0.8828
stick_insect_1,6687,1,0.8172,0.129923,0.158926,1.223,0.0392,0.0188,0.0764,0.325,0.316,medium,good,0.4768,0.2004,0.6822,0.8331,0.4756,0.1239,0.6997,0.833
stick_insect_1,6687,2,0.8196,0.140437,0.162497,1.157,0.0427,0.017,0.0469,0.304,0.308,medium,good,0.4812,0.1467,0.6878,0.8264,0.4731,0.0805,0.6968,0.8071
stick_insect_1,6687,3,0.7526,0.177802,0.207581,1.167,0.0534,-0.008,0.1288,0.438,0.354,large,good,0.4888,0.1792,0.7678,0.8163,0.4775,0.0636,0.7485,0.8296
stick_insect_1,6687,4,0.7906,0.118788,0.142627,1.201,0.062,0.0069,0.0932,0.357,0.318,medium,good,0.4825,0.1646,0.6885,0.7413,0.4829,0.0561,0.6958,0.7261
stick_insect_1,6688,0,0.8172,0.129923,0.158926,1.223,0.0392,0.0188,0.0764,0.325,0.316,medium,good,0.4768,0.2004,0.6822,0.8331,0.4756,0.1239,0.6997,0.833
stick_insect_1,6688,1,0.8196,0.140437,0.162497,1.157,0.0427,0.017,0.0469,0.304,0.308,medium,good,0.4812,0.1467,0.6878,0.8264,0.4731,0.0805,0.6968,0.8071
stick_insect_1,6688,2,0.7526,0.177802,0.207581,1.167,0.0534,-0.008,0.1288,0.438,0.354,large,good,0.4888,0.1792,0.7678,0.8163,0.4775,0.0636,0.7485,0.8296
stick_insect_1,6688,3,0.7906,0.118788,0.142627,1.201,0.062,0.0069,0.0932,0.357,0.318,medium,good,0.4825,0.1646,0.6885,0.7413,0.4829,0.0561,0.6958,0.7261
stick_insect_1,6688,4,0.6017,0.067801,0.101729,1.5,0.089,0.015,0.1511,0.427,0.337,medium,good,0.4875,0.1993,0.6576,0.598,0.4927,0.0357,0.6777,0.5854
stick_insect_1,6689,0,0.8196,0.140437,0.162497,1.157,0.0427,0.017,0.0469,0.304,0.308,medium,good,0.4812,0.1467,0.6878,0.8264,0.4731,0.0805,0.6968,0.8071
stick_insect_1,6689,1,0.7526,0.177802,0.207581,1.167,0.0534,-0.008,0.1288,0.438,0.354,large,good,0.4888,0.1792,0.7678,0.8163,0.4775,0.0636,0.7485,0.8296
stick_insect_1,6689,2,0.7906,0.118788,0.142627,1.201,0.062,0.0069,0.0932,0.357,0.318,medium,good,0.4825,0.1646,0.6885,0.7413,0.4829,0.0561,0.6958,0.7261
stick_insect_1,6689,3,0.6017,0.067801,0.101729,1.5,0.089,0.015,0.1511,0.427,0.337,medium,good,0.4875,0.1993,0.6576,0.598,0.4927,0.0357,0.6777,0.5854
stick_insect_1,6689,4,0.7975,0.102733,0.101267,0.986,0.0214,0.0004,-0.0083,0.391,0.398,medium,good,0.4737,0.0123,0.674,0.5252,0.4946,0.013,0.6953,0.5176
stick_insect_1,6690,0,0.7526,0.177802,0.207581,1.167,0.0534,-0.008,0.1288,0.438,0.354,large,good,0.4888,0.1792,0.7678,0.8163,0.4775,0.0636,0.7485,0.8296
stick_insect_1,6690,1,0.7906,0.118788,0.142627,1.201,0.062,0.0069,0.0932,0.357,0.318,medium,good,0.4825,0.1646,0.6885,0.7413,0.4829,0.0561,0.6958,0.7261
stick_insect_1,6690,2,0.6017,0.067801,0.101729,1.5,0.089,0.015,0.1511,0.427,0.337,medium,good,0.4875,0.1993,0.6576,0.598,0.4927,0.0357,0.6777,0.5854
stick_insect_1,6690,3,0.7975,0.102733,0.101267,0.986,0.0214,0.0004,-0.0083,0.391,0.398,medium,good,0.4737,0.0123,0.674,0.5252,0.4946,0.013,0.6953,0.5176
stick_insect_1,6690,4,0.6719,0.063046,0.074323,1.179,0.0394,0.0384,-0.0445,0.264,0.377,medium,good,0.56,0.0358,0.6891,0.5241,0.5493,0.0196,0.7168,0.4634
